date,country,state,city,ibgeID,newCases,totalCases
2020-04-04,Brazil,SC,Joinville/SC,4209102,0,17
2020-04-04,Brazil,SC,Rancho Queimado/SC,4214300,0,2
2020-04-04,Brazil,PE,ESTRANGEIRO/PE,26,0,3
2020-04-04,Brazil,MS,Campo Grande/MS,5002704,0,43
2020-04-04,Brazil,MG,Juiz de Fora/MG,3136702,0,30
2020-04-04,Brazil,MG,Patrocínio/MG,3148103,0,3
2020-04-04,Brazil,SE,Aracaju/SE,2800308,0,23
2020-04-04,Brazil,ES,Linhares/ES,3203205,0,7
2020-04-04,Brazil,ES,Vitória/ES,3205309,0,39
2020-04-04,Brazil,SP,Carapicuíba/SP,3510609,0,11
2020-04-04,Brazil,SC,Braço do Norte/SC,4202800,0,12
2020-04-04,Brazil,SP,São Bernardo do Campo/SP,3548708,0,70
2020-04-04,Brazil,SP,São Caetano do Sul/SP,3548807,0,36
2020-04-04,Brazil,CE,Fortaleza/CE,2304400,0,600
2020-04-04,Brazil,MG,Coronel Fabriciano/MG,3119401,0,1
2020-04-04,Brazil,SP,Mauá/SP,3529401,0,10
2020-04-04,Brazil,CE,Aquiraz/CE,2301000,0,15
2020-04-04,Brazil,MG,Belo Horizonte/MG,3106200,0,225
2020-04-04,Brazil,GO,Anápolis/GO,5201108,0,4
2020-04-04,Brazil,BA,Porto Seguro/BA,2925303,0,10
2020-04-04,Brazil,PE,Belo Jardim/PE,2601706,0,1
2020-04-04,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,0,8
2020-04-04,Brazil,BA,Prado/BA,2925501,0,4
2020-04-04,Brazil,AC,Rio Branco/AC,1200401,0,36
2020-04-04,Brazil,SP,Santo André/SP,3547809,0,70
2020-04-04,Brazil,MG,Nova Lima/MG,3144805,0,30
2020-04-04,Brazil,MG,Sete Lagoas/MG,3167202,0,2
2020-04-04,Brazil,MG,Uberlândia/MG,3170206,0,24
2020-04-04,Brazil,PR,Campo Largo/PR,4104204,0,5
2020-04-04,Brazil,PR,Pinhais/PR,4119152,0,6
2020-04-04,Brazil,PR,Londrina/PR,4113700,0,30
2020-04-04,Brazil,TO,Palmas/TO,1721000,0,10
2020-04-04,Brazil,GO,Jataí/GO,5211909,0,2
2020-04-04,Brazil,GO,Aparecida de Goiânia/GO,5201405,0,4
2020-04-04,Brazil,SC,Balneário Camboriú/SC,4202008,0,10
2020-04-04,Brazil,PR,Maringá/PR,4115200,0,15
2020-04-04,Brazil,PR,Foz do Iguaçu/PR,4108304,0,22
2020-04-04,Brazil,PA,Belém/PA,1501402,0,42
2020-04-04,Brazil,SE,Propriá/SE,2805703,0,2
2020-04-04,Brazil,PB,João Pessoa/PB,2507507,0,24
2020-04-04,Brazil,RJ,Guapimirim/RJ,3301850,0,1
2020-04-04,Brazil,SP,Jaguariúna/SP,3524709,0,1
2020-04-04,Brazil,SP,São José do Rio Preto/SP,3549805,0,7
2020-04-04,Brazil,SP,Campinas/SP,3509502,0,24
2020-04-04,Brazil,SP,Guarulhos/SP,3518800,0,52
2020-04-04,Brazil,SP,Barueri/SP,3505708,0,28
2020-04-04,Brazil,SP,Cotia/SP,3513009,0,27
2020-04-04,Brazil,MG,Uberaba/MG,3170107,0,4
2020-04-04,Brazil,SC,Tubarão/SC,4218707,0,15
2020-04-04,Brazil,SC,ESTRANGEIRO/SC,42,0,3
2020-04-04,Brazil,CE,Sobral/CE,2312908,0,5
2020-04-04,Brazil,RS,Serafina Corrêa/RS,4320404,0,3
2020-04-04,Brazil,RS,Torres/RS,4321501,0,8
2020-04-04,Brazil,RS,Farroupilha/RS,4307906,0,2
2020-04-04,Brazil,SC,São José/SC,4216602,0,12
2020-04-04,Brazil,MS,Sidrolândia/MS,5007901,0,1
2020-04-04,Brazil,BA,Lauro de Freitas/BA,2919207,0,11
2020-04-04,Brazil,BA,Itabuna/BA,2914802,0,5
2020-04-04,Brazil,RJ,Miguel Pereira/RJ,3302908,0,1
2020-04-04,Brazil,RS,Bagé/RS,4301602,0,18
2020-04-04,Brazil,RS,Alvorada/RS,4300604,0,3
2020-04-04,Brazil,RS,Erechim/RS,4307005,0,3
2020-04-04,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,5
2020-04-04,Brazil,PI,Teresina/PI,2211001,0,19
2020-04-04,Brazil,SP,Taubaté/SP,3554102,0,1
2020-04-04,Brazil,SP,Suzano/SP,3552502,0,6
2020-04-04,Brazil,RO,Ji-Paraná/RO,1100122,0,1
2020-04-04,Brazil,CE,Juazeiro do Norte/CE,2307304,0,1
2020-04-04,Brazil,AP,Macapá/AP,1600303,0,19
2020-04-04,Brazil,SC,Itajaí/SC,4208203,0,19
2020-04-04,Brazil,SC,Navegantes/SC,4211306,0,4
2020-04-04,Brazil,SC,Pomerode/SC,4213203,0,1
2020-04-04,Brazil,SC,Jaraguá do Sul/SC,4208906,0,5
2020-04-04,Brazil,SC,Imbituba/SC,4207304,0,6
2020-04-04,Brazil,SC,Criciúma/SC,4204608,0,23
2020-04-04,Brazil,SC,Chapecó/SC,4204202,0,5
2020-04-04,Brazil,PR,Guaíra/PR,4108809,0,2
2020-04-04,Brazil,BA,Camaçari/BA,2905701,0,4
2020-04-04,Brazil,RJ,Petrópolis/RJ,3303906,0,13
2020-04-04,Brazil,RS,Ivoti/RS,4310801,0,4
2020-04-04,Brazil,RS,Charqueadas/RS,4305355,0,1
2020-04-04,Brazil,RS,São Leopoldo/RS,4318705,0,8
2020-04-04,Brazil,RS,Taquara/RS,4321204,0,1
2020-04-04,Brazil,RS,Dois Irmãos/RS,4306403,0,2
2020-04-04,Brazil,RS,Eldorado do Sul/RS,4306767,0,1
2020-04-04,Brazil,RS,Canoas/RS,4304606,0,8
2020-04-04,Brazil,ES,Cariacica/ES,3201308,0,14
2020-04-04,Brazil,ES,Cachoeiro de Itapemirim/ES,3201209,0,1
2020-04-04,Brazil,MA,São Luís/MA,2111300,0,78
2020-04-04,Brazil,RN,Parnamirim/RN,2403251,0,17
2020-04-04,Brazil,MG,Mariana/MG,3140001,0,3
2020-04-04,Brazil,MG,Poços de Caldas/MG,3151800,0,2
2020-04-04,Brazil,SP,Osasco/SP,3534401,0,57
2020-04-04,Brazil,SP,São José dos Campos/SP,3549904,0,20
2020-04-04,Brazil,SP,Hortolândia/SP,3519071,0,1
2020-04-04,Brazil,SP,Mogi das Cruzes/SP,3530607,0,16
2020-04-04,Brazil,RS,Bento Gonçalves/RS,4302105,0,9
2020-04-04,Brazil,MT,Cuiabá/MT,5103403,0,25
2020-04-04,Brazil,PR,Ponta Grossa/PR,4119905,0,4
2020-04-04,Brazil,PR,Pato Branco/PR,4118501,0,2
2020-04-04,Brazil,SC,Jaguaruna/SC,4208807,0,2
2020-04-04,Brazil,SC,Gravatal/SC,4206207,0,3
2020-04-04,Brazil,MT,Várzea Grande/MT,5108402,0,4
2020-04-04,Brazil,SP,Valinhos/SP,3556206,0,3
2020-04-04,Brazil,SP,Taboão da Serra/SP,3552809,0,34
2020-04-04,Brazil,SP,Poá/SP,3539806,0,3
2020-04-04,Brazil,SP,Caieiras/SP,3509007,0,19
2020-04-04,Brazil,MS,Ponta Porã/MS,5006606,0,1
2020-04-04,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,1
2020-04-04,Brazil,RO,Porto Velho/RO,1100205,0,8
2020-04-04,Brazil,RR,Boa Vista/RR,1400100,0,31
2020-04-04,Brazil,RS,Carlos Barbosa/RS,4304804,0,1
2020-04-04,Brazil,RS,Estância Velha/RS,4307609,0,3
2020-04-04,Brazil,RS,Estrela/RS,4307807,0,1
2020-04-04,Brazil,RS,Lajeado/RS,4311403,0,6
2020-04-04,Brazil,RS,Santa Maria/RS,4316907,0,2
2020-04-04,Brazil,RS,Viamão/RS,4323002,0,4
2020-04-04,Brazil,RN,Mossoró/RN,2408003,0,43
2020-04-04,Brazil,BA,Barreiras/BA,2903201,0,1
2020-04-04,Brazil,SP,São Sebastião/SP,3550704,0,3
2020-04-04,Brazil,PE,Olinda/PE,2609600,0,6
2020-04-04,Brazil,PR,FORA DO ESTADO/PR,41,0,6
2020-04-04,Brazil,AM,Parintins/AM,1303403,0,3
2020-04-04,Brazil,BA,Conceição do Jacuípe/BA,2908507,0,1
2020-04-04,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,1
2020-04-04,Brazil,SC,Blumenau/SC,4202404,0,24
2020-04-04,Brazil,SC,Lages/SC,4209300,0,1
2020-04-04,Brazil,RS,Osório/RS,4313508,0,1
2020-04-04,Brazil,SP,FORA DO ESTADO/SP,35,0,28
2020-04-04,Brazil,SP,Iracemápolis/SP,3521408,0,1
2020-04-04,Brazil,SP,Jundiaí/SP,3525904,0,6
2020-04-04,Brazil,SP,Embu/SP,3515004,0,18
2020-04-04,Brazil,RJ,São Gonçalo/RJ,3304904,0,10
2020-04-04,Brazil,BA,Juazeiro/BA,2918407,0,2
2020-04-04,Brazil,BA,Jequié/BA,2918001,0,1
2020-04-04,Brazil,BA,Brumado/BA,2904605,0,5
2020-04-04,Brazil,MG,Betim/MG,3106705,0,5
2020-04-04,Brazil,MG,Bom Despacho/MG,3107406,0,1
2020-04-04,Brazil,MG,Campos Altos/MG,3111507,0,1
2020-04-04,Brazil,MG,Contagem/MG,3118601,0,10
2020-04-04,Brazil,MG,Lagoa da Prata/MG,3137205,0,5
2020-04-04,Brazil,MG,Timóteo/MG,3168705,0,1
2020-04-04,Brazil,PE,FORA DO ESTADO/PE,26,0,2
2020-04-04,Brazil,PE,Caruaru/PE,2604106,0,1
2020-04-04,Brazil,PE,Petrolina/PE,2611101,0,2
2020-04-04,Brazil,GO,Catalão/GO,5205109,0,1
2020-04-04,Brazil,PA,Marabá/PA,1504208,0,2
2020-04-04,Brazil,PB,Igaracy/PB,2502607,0,1
2020-04-04,Brazil,RS,Rio Grande/RS,4315602,0,2
2020-04-04,Brazil,RS,Santiago/RS,4317400,0,1
2020-04-04,Brazil,RS,Sapiranga/RS,4319901,0,1
2020-04-04,Brazil,RS,Cruzeiro do Sul/RS,4306205,0,1
2020-04-04,Brazil,RS,Capão da Canoa/RS,4304630,0,2
2020-04-04,Brazil,SC,Porto Belo/SC,4213500,0,4
2020-04-04,Brazil,SC,Gaspar/SC,4205902,0,2
2020-04-04,Brazil,SC,Içara/SC,4207007,0,1
2020-04-04,Brazil,PR,Cascavel/PR,4104808,0,15
2020-04-04,Brazil,ES,Serra/ES,3205002,0,27
2020-04-04,Brazil,ES,Santa Teresa/ES,3204609,0,1
2020-04-04,Brazil,AL,FORA DO ESTADO/AL,27,0,4
2020-04-04,Brazil,BA,Conde/BA,2908606,0,1
2020-04-04,Brazil,BA,Teixeira de Freitas/BA,2931350,0,3
2020-04-04,Brazil,PR,Telêmaco Borba/PR,4127106,0,4
2020-04-04,Brazil,PR,Paranavaí/PR,4118402,0,3
2020-04-04,Brazil,SP,ESTRANGEIRO/SP,35,0,35
2020-04-04,Brazil,RJ,Volta Redonda/RJ,3306305,0,44
2020-04-04,Brazil,RJ,Campos dos Goytacazes/RJ,3301009,0,1
2020-04-04,Brazil,RJ,Duque de Caxias/RJ,3301702,0,9
2020-04-04,Brazil,RS,Garibaldi/RS,4308607,0,1
2020-04-04,Brazil,SC,FORA DO ESTADO/SC,42,0,5
2020-04-04,Brazil,SC,Camboriú/SC,4203204,0,7
2020-04-04,Brazil,SC,Laguna/SC,4209409,0,1
2020-04-04,Brazil,SC,São Ludgero/SC,4217006,0,3
2020-04-04,Brazil,SC,Tijucas/SC,4218004,0,1
2020-04-04,Brazil,GO,Valparaíso de Goiás/GO,5221858,0,5
2020-04-04,Brazil,CE,Mauriti/CE,2308104,0,1
2020-04-04,Brazil,RS,Anta Gorda/RS,4300703,0,2
2020-04-04,Brazil,RS,Paraí/RS,4314001,0,1
2020-04-04,Brazil,MT,Nova Monte Verde/MT,5108956,0,1
2020-04-04,Brazil,PA,Ananindeua/PA,1500800,0,9
2020-04-04,Brazil,BA,São Domingos/BA,2928950,0,1
2020-04-04,Brazil,SP,Ribeirão Pires/SP,3543303,0,4
2020-04-04,Brazil,RJ,Valença/RJ,3306107,0,1
2020-04-04,Brazil,AL,Porto Real do Colégio/AL,2707503,0,1
2020-04-04,Brazil,RS,Pelotas/RS,4314407,0,3
2020-04-04,Brazil,RS,Cerro Grande do Sul/RS,4305173,0,1
2020-04-04,Brazil,RS,Dom Pedrito/RS,4306601,0,1
2020-04-04,Brazil,PR,Faxinal/PR,4107603,0,1
2020-04-04,Brazil,PR,Campo Mourão/PR,4104303,0,9
2020-04-04,Brazil,SC,Balneário Arroio do Silva/SC,4201950,0,1
2020-04-04,Brazil,SC,Canelinha/SC,4203709,0,1
2020-04-04,Brazil,SC,São Pedro de Alcântara/SC,4217253,0,1
2020-04-04,Brazil,BA,Ilhéus/BA,2913606,0,8
2020-04-04,Brazil,BA,Canarana/BA,2906204,0,1
2020-04-04,Brazil,GO,Silvânia/GO,5220603,0,1
2020-04-04,Brazil,GO,Luziânia/GO,5212501,0,1
2020-04-04,Brazil,MG,Governador Valadares/MG,3127701,0,2
2020-04-04,Brazil,MG,Boa Esperança/MG,3107109,0,1
2020-04-04,Brazil,MG,São João del Rei/MG,3162500,0,3
2020-04-04,Brazil,MA,Imperatriz/MA,2105302,0,2
2020-04-04,Brazil,BA,Alagoinhas/BA,2900702,0,3
2020-04-04,Brazil,PR,Rio Negro/PR,4122305,0,1
2020-04-04,Brazil,SP,Tatuí/SP,3554003,0,1
2020-04-04,Brazil,SP,Ribeirão Preto/SP,3543402,0,15
2020-04-04,Brazil,SP,Arujá/SP,3503901,0,4
2020-04-04,Brazil,SP,Mairiporã/SP,3528502,0,3
2020-04-04,Brazil,SP,Louveira/SP,3527306,0,1
2020-04-04,Brazil,SP,Vargem Grande Paulista/SP,3556453,0,4
2020-04-04,Brazil,RJ,Belford Roxo/RJ,3300456,0,3
2020-04-04,Brazil,AM,Santo Antônio do Içá/AM,1303700,0,4
2020-04-04,Brazil,AM,Boca do Acre/AM,1300706,0,1
2020-04-04,Brazil,PA,Itaituba/PA,1503606,0,3
2020-04-04,Brazil,PA,Castanhal/PA,1502400,0,2
2020-04-04,Brazil,RS,Rolante/RS,4316006,0,1
2020-04-04,Brazil,RS,Marau/RS,4311809,0,3
2020-04-04,Brazil,RS,Piratini/RS,4314605,0,1
2020-04-04,Brazil,RS,Passo Fundo/RS,4314100,0,3
2020-04-04,Brazil,RS,Nova Palma/RS,4313102,0,1
2020-04-04,Brazil,SC,Itapema/SC,4208302,0,2
2020-04-04,Brazil,SC,Siderópolis/SC,4217600,0,2
2020-04-04,Brazil,SC,Timbé do Sul/SC,4218103,0,1
2020-04-04,Brazil,ES,Castelo/ES,3201407,0,2
2020-04-04,Brazil,RR,Bonfim/RR,1400159,0,3
2020-04-04,Brazil,MG,Sabará/MG,3156700,0,4
2020-04-04,Brazil,MG,Carmo do Cajuru/MG,3114204,0,1
2020-04-04,Brazil,MG,Campo Belo/MG,3111200,0,1
2020-04-04,Brazil,MG,Guimarânia/MG,3128907,0,1
2020-04-04,Brazil,RS,Santa Rosa/RS,4317202,0,2
2020-04-04,Brazil,RS,Cachoeira do Sul/RS,4303004,0,1
2020-04-04,Brazil,PB,Sousa/PB,2516201,0,1
2020-04-04,Brazil,PB,Campina Grande/PB,2504009,0,2
2020-04-04,Brazil,AM,Manacapuru/AM,1302504,0,10
2020-04-04,Brazil,RJ,Itaboraí/RJ,3301900,0,6
2020-04-04,Brazil,PR,Guarapuava/PR,4109401,0,1
2020-04-04,Brazil,PR,Iretama/PR,4110805,0,1
2020-04-04,Brazil,PR,Umuarama/PR,4128104,0,2
2020-04-04,Brazil,PR,União da Vitória/PR,4128203,0,2
2020-04-04,Brazil,CE,Maranguape/CE,2307700,0,2
2020-04-04,Brazil,MS,Batayporã/MS,5002001,0,4
2020-04-04,Brazil,MS,Rio Verde de Mato Grosso/MS,5007406,0,1
2020-04-04,Brazil,SC,Antônio Carlos/SC,4201208,0,8
2020-04-04,Brazil,SC,São Lourenço do Oeste/SC,4216909,0,1
2020-04-04,Brazil,ES,São Roque do Canaã/ES,3204955,0,1
2020-04-04,Brazil,PE,Fernando de Noronha/PE,2605459,0,5
2020-04-04,Brazil,RJ,Resende/RJ,3304201,0,2
2020-04-04,Brazil,RJ,Mangaratiba/RJ,3302601,0,1
2020-04-04,Brazil,RJ,Nova Iguaçu/RJ,3303500,0,11
2020-04-04,Brazil,GO,Goianésia/GO,5208608,0,1
2020-04-04,Brazil,GO,Águas Lindas de Goiás/GO,5200258,0,1
2020-04-04,Brazil,PE,Goiana/PE,2606200,0,1
2020-04-04,Brazil,PE,Camaragibe/PE,2603454,0,4
2020-04-04,Brazil,PE,São Lourenço da Mata/PE,2613701,0,3
2020-04-04,Brazil,SC,São Francisco do Sul/SC,4216206,0,1
2020-04-04,Brazil,SC,Urussanga/SC,4219002,0,1
2020-04-04,Brazil,SC,Papanduva/SC,4212205,0,2
2020-04-04,Brazil,SC,Brusque/SC,4202909,0,3
2020-04-04,Brazil,RN,Macaíba/RN,2407104,0,1
2020-04-04,Brazil,RN,Passa e Fica/RN,2409100,0,1
2020-04-04,Brazil,RN,Monte Alegre/RN,2407807,0,1
2020-04-04,Brazil,PA,Parauapebas/PA,1505536,0,2
2020-04-04,Brazil,ES,Guarapari/ES,3202405,0,3
2020-04-04,Brazil,ES,Itapemirim/ES,3202801,0,1
2020-04-04,Brazil,RS,Canguçu/RS,4304507,0,1
2020-04-04,Brazil,BA,Itagibá/BA,2915205,0,1
2020-04-04,Brazil,PR,Mariópolis/PR,4115309,0,1
2020-04-04,Brazil,PR,Quatiguá/PR,4120705,0,2
2020-04-04,Brazil,MS,Dourados/MS,5003702,0,6
2020-04-04,Brazil,TO,Araguaína/TO,1702109,0,3
2020-04-04,Brazil,CE,Quixadá/CE,2311306,0,2
2020-04-04,Brazil,CE,Caucaia/CE,2303709,0,4
2020-04-04,Brazil,PI,São José do Divino/PI,2210052,0,1
2020-04-04,Brazil,PI,Parnaíba/PI,2207702,0,1
2020-04-04,Brazil,SP,Sorocaba/SP,3552205,0,8
2020-04-04,Brazil,BA,Itamaraju/BA,2915601,0,1
2020-04-04,Brazil,BA,Itororó/BA,2917102,0,4
2020-04-04,Brazil,BA,FORA DO ESTADO/BA,29,0,3
2020-04-04,Brazil,BA,Pojuca/BA,2925204,0,1
2020-04-04,Brazil,MG,Extrema/MG,3125101,0,1
2020-04-04,Brazil,MG,Muriaé/MG,3143906,0,3
2020-04-04,Brazil,MG,Serra do Salitre/MG,3166808,0,1
2020-04-04,Brazil,MG,Santa Luzia/MG,3157807,0,1
2020-04-04,Brazil,PR,São José dos Pinhais/PR,4125506,0,6
2020-04-04,Brazil,PR,Contenda/PR,4106209,0,1
2020-04-04,Brazil,PR,Marechal Cândido Rondon/PR,4114609,0,2
2020-04-04,Brazil,PR,Medianeira/PR,4115804,0,3
2020-04-04,Brazil,PR,Peabiru/PR,4118808,0,1
2020-04-04,Brazil,PR,Terra Rica/PR,4127304,0,1
2020-04-04,Brazil,PR,Castro/PR,4104907,0,1
2020-04-04,Brazil,AC,Acrelândia/AC,1200013,0,9
2020-04-04,Brazil,AC,Porto Acre/AC,1200807,0,1
2020-04-04,Brazil,RS,Novo Hamburgo/RS,4313409,0,14
2020-04-04,Brazil,RJ,Rio das Ostras/RJ,3304524,0,3
2020-04-04,Brazil,RJ,Maricá/RJ,3302700,0,5
2020-04-04,Brazil,RJ,Seropédica/RJ,3305554,0,1
2020-04-04,Brazil,RN,Tibau/RN,2411056,0,1
2020-04-04,Brazil,RN,Açu/RN,2400208,0,6
2020-04-04,Brazil,RN,Caicó/RN,2402006,0,1
2020-04-04,Brazil,RN,São Gonçalo do Amarante/RN,2412005,0,9
2020-04-04,Brazil,RN,São José de Mipibu/RN,2412203,0,1
2020-04-04,Brazil,AM,Itacoatiara/AM,1301902,0,4
2020-04-04,Brazil,AM,Anori/AM,1300102,0,1
2020-04-04,Brazil,SC,Indaial/SC,4207502,0,1
2020-04-04,Brazil,CE,Itaitinga/CE,2306256,0,1
2020-04-04,Brazil,CE,Maracanaú/CE,2307650,0,2
2020-04-04,Brazil,ES,São Mateus/ES,3204906,0,3
2020-04-04,Brazil,MG,Manhuaçu/MG,3139409,0,1
2020-04-04,Brazil,MG,Unaí/MG,3170404,0,1
2020-04-04,Brazil,GO,Itumbiara/GO,5211503,0,2
2020-04-04,Brazil,PE,Palmares/PE,2610004,0,1
2020-04-04,Brazil,PR,Rio Branco do Sul/PR,4122206,0,1
2020-04-04,Brazil,PR,Matinhos/PR,4115705,0,1
2020-04-04,Brazil,PR,Almirante Tamandaré/PR,4100400,0,3
2020-04-04,Brazil,RJ,Queimados/RJ,3304144,0,2
2020-04-04,Brazil,RJ,São João de Meriti/RJ,3305109,0,3
2020-04-04,Brazil,RJ,Teresópolis/RJ,3305802,0,1
2020-04-04,Brazil,RJ,Angra dos Reis/RJ,3300100,0,1
2020-04-04,Brazil,RJ,Rio Bonito/RJ,3304300,0,2
2020-04-04,Brazil,SP,Brodowski/SP,3507803,0,1
2020-04-04,Brazil,SP,Cajamar/SP,3509205,0,1
2020-04-04,Brazil,SP,Itapevi/SP,3522505,0,6
2020-04-04,Brazil,SP,Itupeva/SP,3524006,0,1
2020-04-04,Brazil,SP,Jandira/SP,3525003,0,2
2020-04-04,Brazil,SP,Penápolis/SP,3537305,0,1
2020-04-04,Brazil,SP,Piracicaba/SP,3538709,0,5
2020-04-04,Brazil,SP,Paulínia/SP,3536505,0,1
2020-04-04,Brazil,SP,Santos/SP,3548500,0,55
2020-04-04,Brazil,AM,Novo Airão/AM,1303205,0,1
2020-04-04,Brazil,RN,Apodi/RN,2401008,0,1
2020-04-04,Brazil,RN,FORA DO ESTADO/RN,24,0,3
2020-04-04,Brazil,RN,Luís Gomes/RN,2407005,0,1
2020-04-04,Brazil,RN,Carnaubais/RN,2402501,0,1
2020-04-04,Brazil,BA,Dias d'Ávila/BA,2910057,0,1
2020-04-04,Brazil,MT,Rondonópolis/MT,5107602,0,6
2020-04-04,Brazil,RO,Jaru/RO,1100114,0,1
2020-04-04,Brazil,RS,Taquari/RS,4321303,0,1
2020-04-04,Brazil,RS,Gravataí/RS,4309209,0,9
2020-04-04,Brazil,SC,Pescaria Brava/SC,4212650,0,1
2020-04-04,Brazil,PB,Patos/PB,2510808,0,1
2020-04-04,Brazil,CE,Beberibe/CE,2302206,0,1
2020-04-04,Brazil,MG,Alfenas/MG,3101607,0,1
2020-04-04,Brazil,PA,Abaetetuba/PA,1500107,0,1
2020-04-04,Brazil,RS,Capão do Leão/RS,4304663,0,1
2020-04-04,Brazil,RS,Cachoeirinha/RS,4303103,0,2
2020-04-04,Brazil,GO,Paranaiguara/GO,5216304,0,1
2020-04-04,Brazil,PE,Ipubi/PE,2607307,0,1
2020-04-04,Brazil,PR,Lapa/PR,4113205,0,1
2020-04-04,Brazil,PR,Quatro Barras/PR,4120804,0,1
2020-04-04,Brazil,PR,Francisco Beltrão/PR,4108403,0,1
2020-04-04,Brazil,PR,Verê/PR,4128609,0,1
2020-04-04,Brazil,BA,Barra/BA,2902708,0,1
2020-04-04,Brazil,BA,Candeias/BA,2906501,0,1
2020-04-04,Brazil,BA,Itajuípe/BA,2915502,0,3
2020-04-04,Brazil,BA,Coaraci/BA,2908002,0,1
2020-04-04,Brazil,BA,Nova Soure/BA,2922904,0,1
2020-04-04,Brazil,BA,Medeiros Neto/BA,2921104,0,1
2020-04-04,Brazil,PA,Tucuruí/PA,1508100,0,1
2020-04-04,Brazil,PA,Marituba/PA,1504422,0,1
2020-04-04,Brazil,RS,São Domingos do Sul/RS,4318051,0,1
2020-04-04,Brazil,ES,Viana/ES,3205101,0,1
2020-04-04,Brazil,SP,Votuporanga/SP,3557105,0,1
2020-04-04,Brazil,SP,Votorantim/SP,3557006,0,2
2020-04-04,Brazil,SP,São Vicente/SP,3551009,0,4
2020-04-04,Brazil,SP,Vinhedo/SP,3556701,0,1
2020-04-04,Brazil,SP,São José do Rio Pardo/SP,3549706,0,1
2020-04-04,Brazil,SP,Santa Isabel/SP,3546801,0,1
2020-04-04,Brazil,SP,Salto de Pirapora/SP,3545308,0,1
2020-04-04,Brazil,SP,Pirajuí/SP,3538907,0,1
2020-04-04,Brazil,SP,Lençóis Paulista/SP,3526803,0,1
2020-04-04,Brazil,SP,Araçatuba/SP,3502804,0,2
2020-04-04,Brazil,SP,Americana/SP,3501608,0,2
2020-04-04,Brazil,SP,Matão/SP,3529302,0,2
2020-04-04,Brazil,SP,Cachoeira Paulista/SP,3508603,0,1
2020-04-04,Brazil,SP,Guarujá/SP,3518701,0,3
2020-04-04,Brazil,SP,Itapecerica da Serra/SP,3522208,0,6
2020-04-04,Brazil,SP,Itaquaquecetuba/SP,3523107,0,9
2020-04-04,Brazil,SP,Franco da Rocha/SP,3516408,0,6
2020-04-04,Brazil,SP,Mogi Guaçu/SP,3530706,0,1
2020-04-04,Brazil,MS,Alcinópolis/MS,5000252,0,1
2020-04-04,Brazil,MS,Nova Andradina/MS,5006200,0,2
2020-04-04,Brazil,CE,Santa Quitéria/CE,2312205,0,1
2020-04-04,Brazil,RJ,São Pedro da Aldeia/RJ,3305208,0,1
2020-04-04,Brazil,RJ,Macaé/RJ,3302403,0,2
2020-04-04,Brazil,PR,Assis Chateaubriand/PR,4102000,0,1
2020-04-04,Brazil,PR,Ibaiti/PR,4109708,0,1
2020-04-04,Brazil,PR,Fazenda Rio Grande/PR,4107652,0,1
2020-04-04,Brazil,PR,Araucária/PR,4101804,0,2
2020-04-04,Brazil,PR,Arapongas/PR,4101507,0,2
2020-04-04,Brazil,PR,Cambé/PR,4103701,0,2
2020-04-04,Brazil,BA,Barra do Rocha/BA,2903102,0,1
2020-04-04,Brazil,BA,Ipiaú/BA,2913903,0,1
2020-04-04,Brazil,BA,Vitória da Conquista/BA,2933307,0,1
2020-04-04,Brazil,RJ,Arraial do Cabo/RJ,3300258,0,1
2020-04-04,Brazil,RS,Alegrete/RS,4300406,0,1
2020-04-04,Brazil,RS,São Sebastião do Caí/RS,4319505,0,2
2020-04-04,Brazil,MG,Araguari/MG,3103504,0,1
2020-04-04,Brazil,MG,Lavras/MG,3138203,0,1
2020-04-04,Brazil,MG,Capitólio/MG,3112802,0,1
2020-04-04,Brazil,MG,Pouso Alegre/MG,3152501,0,3
2020-04-04,Brazil,AM,Careiro da Várzea/AM,1301159,0,1
2020-04-04,Brazil,PE,Aliança/PE,2600708,0,1
2020-04-04,Brazil,SP,Indaiatuba/SP,3520509,0,2
2020-04-04,Brazil,SP,Itanhaém/SP,3522109,0,2
2020-04-04,Brazil,SP,Limeira/SP,3526902,0,2
2020-04-04,Brazil,SP,Porto Feliz/SP,3540606,0,1
2020-04-04,Brazil,SP,Praia Grande/SP,3541000,0,2
2020-04-04,Brazil,GO,Campestre de Goiás/GO,5204607,0,1
2020-04-04,Brazil,GO,Cidade Ocidental/GO,5205497,0,1
2020-04-04,Brazil,GO,Trindade/GO,5221403,0,1
2020-04-04,Brazil,MS,Três Lagoas/MS,5008305,0,1
2020-04-04,Brazil,ES,Afonso Cláudio/ES,3200102,0,1
2020-04-04,Brazil,ES,Aracruz/ES,3200607,0,2
2020-04-04,Brazil,PA,Santarém/PA,1506807,0,5
2020-04-04,Brazil,PA,Barcarena/PA,1501303,0,1
2020-04-04,Brazil,MA,Açailândia/MA,2100055,0,1
2020-04-04,Brazil,CE,Eusébio/CE,2304285,0,1
2020-04-04,Brazil,CE,Tianguá/CE,2313401,0,2
2020-04-04,Brazil,PB,Cabedelo/PB,2503209,0,1
2020-04-04,Brazil,PR,Paranaguá/PR,4118204,0,2
2020-04-04,Brazil,PR,Mandirituba/PR,4114302,0,1
